,angle_front,angle_rear,b1,b2,b3,b4,muf,mur,pBL,pBM,pBR,pFL,pFM,pFR,t_eye,t_python,t_silab,ttcBL,ttcBM,ttcBR,ttcCL,ttcCR,ttcFL,ttcFM,ttcFR,vEgo
0,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.162537,1542038690.592015,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.170937,1542038690.608693,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.170937,1542038690.625429,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.204537,1542038690.6422698,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.204537,1542038690.6589131,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.238137,1542038690.675684,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.238137,1542038690.6925962,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.271737000001,1542038690.709135,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.271737000001,1542038690.7258599,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.305337,1542038690.742692,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.305337,1542038690.7593849,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.338937,1542038690.776104,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.338937,1542038690.79295,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.372537000001,1542038690.809541,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.372537000001,1542038690.826291,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.414537,1542038690.84315,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.414537,1542038690.859895,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.439737,1542038690.87651,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.439737,1542038690.893411,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.473337000001,1542038690.9099429,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.473337000001,1542038690.926718,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.506937,1542038690.94354,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.506937,1542038690.960199,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.540537,1542038690.976945,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.540537,1542038690.99385,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.574137,1542038691.010403,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.574137,1542038691.027148,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.607737,1542038691.044003,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.607737,1542038691.060622,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.641337000001,1542038691.0773962,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.641337000001,1542038691.0942779,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.674937,1542038691.110847,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.674937,1542038691.1275811,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.708537,1542038691.144428,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.708537,1542038691.16111,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.742137000001,1542038691.177775,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.742137000001,1542038691.194625,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.775737,1542038691.211267,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.775737,1542038691.228019,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.809337,1542038691.244886,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.809337,1542038691.2614882,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.842937000001,1542038691.278233,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.842937000001,1542038691.29509,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.876537,1542038691.311709,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.876537,1542038691.32847,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.910137,1542038691.34531,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.910137,1542038691.36195,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.943737,1542038691.378795,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.943737,1542038691.395549,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.977337,1542038691.412208,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16174.977337,1542038691.428961,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.002537,1542038691.445806,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.002537,1542038691.4624689,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.044537,1542038691.4792821,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.044537,1542038691.4960618,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.078137,1542038691.512692,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.078137,1542038691.529453,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.111737000001,1542038691.546385,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.111737000001,1542038691.56291,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.145337,1542038691.579661,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.145337,1542038691.596499,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.170537,1542038691.61314,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.170537,1542038691.6298869,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.212537000001,1542038691.6467302,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.212537000001,1542038691.663314,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.246137,1542038691.680064,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.246137,1542038691.696899,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.279737,1542038691.713537,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.279737,1542038691.7302868,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.313337,1542038691.747148,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.313337,1542038691.763752,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.338537,1542038691.7805061,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.338537,1542038691.797338,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.380537000001,1542038691.8139892,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.380537000001,1542038691.830725,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.414137,1542038691.847564,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.414137,1542038691.864202,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.439337,1542038691.8809562,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.439337,1542038691.897794,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.481337000001,1542038691.914431,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.481337000001,1542038691.931185,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.514937,1542038691.948017,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.514937,1542038691.9646552,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.548537,1542038691.981406,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.548537,1542038691.998241,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.582137000001,1542038692.014851,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.582137000001,1542038692.03164,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.615737,1542038692.048452,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.615737,1542038692.0650759,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.640937,1542038692.0818288,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.640937,1542038692.098662,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.682937,1542038692.115303,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.682937,1542038692.132051,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.716537,1542038692.1488938,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.716537,1542038692.165518,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.750137,1542038692.182286,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.750137,1542038692.19913,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.783737,1542038692.2157462,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.783737,1542038692.232512,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.808937,1542038692.249346,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.808937,1542038692.2659721,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.842537,1542038692.282745,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.842537,1542038692.29956,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.884537,1542038692.3162081,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.884537,1542038692.332969,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.918137,1542038692.3498812,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.918137,1542038692.366457,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.951737000001,1542038692.383236,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
108,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.951737000001,1542038692.400058,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.976937000001,1542038692.4167,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16175.976937000001,1542038692.4334419,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16176.018937,1542038692.450312,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16176.018937,1542038692.466922,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16176.044137,1542038692.483721,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16176.044137,1542038692.5005538,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16176.077737,1542038692.5171769,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16176.077737,1542038692.533937,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16176.119737,1542038692.550768,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16176.119737,1542038692.567398,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16176.153337,1542038692.584153,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16176.153337,1542038692.60099,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16176.186937,1542038692.617633,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16176.186937,1542038692.634371,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16176.220537000001,1542038692.6512132,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16176.220537000001,1542038692.667835,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16176.245737000001,1542038692.684579,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16176.245737000001,1542038692.701414,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
127,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16176.287737,1542038692.7180429,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16176.287737,1542038692.7347891,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
129,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16176.321337000001,1542038692.751626,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16176.321337000001,1542038692.76826,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16176.346537000001,1542038692.785018,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16176.346537000001,1542038692.801826,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16176.388537,1542038692.818489,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
134,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16176.388537,1542038692.8352349,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
