,angle_front,angle_rear,b1,b2,b3,b4,muf,mur,pBL,pBM,pBR,pFL,pFM,pFR,t_eye,t_python,t_silab,ttcBL,ttcBM,ttcBR,ttcCL,ttcCR,ttcFL,ttcFM,ttcFR,vEgo
0,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.078537,1542039236.542788,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.120537,1542039236.559392,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.120537,1542039236.576104,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.162537,1542039236.5929868,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.162537,1542039236.609585,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.187737,1542039236.626338,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.187737,1542039236.643188,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.229737,1542039236.6598039,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.229737,1542039236.676821,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.254937,1542039236.6936538,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.254937,1542039236.710308,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.296937,1542039236.727072,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.296937,1542039236.7439,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.330537,1542039236.760542,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.330537,1542039236.777279,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.355737,1542039236.7940972,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.355737,1542039236.81089,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.397737,1542039236.827491,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.397737,1542039236.844325,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.431337,1542039236.860949,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.431337,1542039236.8777,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.456537000002,1542039236.894532,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.456537000002,1542039236.911169,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.498537,1542039236.927935,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.498537,1542039236.944755,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.523737,1542039236.9613972,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.523737,1542039236.9781039,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.565737,1542039236.994958,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.565737,1542039237.011581,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.599337,1542039237.028329,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.599337,1542039237.045178,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.624537,1542039237.06183,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.624537,1542039237.078559,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.666537,1542039237.0954099,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.666537,1542039237.112055,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.691737,1542039237.1287868,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.691737,1542039237.1455789,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.733737000002,1542039237.162241,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.733737000002,1542039237.178976,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.767337,1542039237.195822,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.767337,1542039237.212464,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.792537,1542039237.229221,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.792537,1542039237.246059,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.826137,1542039237.262733,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.826137,1542039237.279438,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.859737,1542039237.296294,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.859737,1542039237.3129349,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.893337,1542039237.32966,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.893337,1542039237.34651,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.935337,1542039237.363172,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.935337,1542039237.379912,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.960537,1542039237.396759,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16720.960537,1542039237.413391,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.002537,1542039237.4301538,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.002537,1542039237.446974,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.027737,1542039237.463644,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.027737,1542039237.480386,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.061337,1542039237.4972222,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.061337,1542039237.513876,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.103337,1542039237.530607,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.103337,1542039237.547451,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.128537,1542039237.564101,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.128537,1542039237.5808132,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.162137,1542039237.597666,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.162137,1542039237.61429,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.195737000002,1542039237.631042,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.195737000002,1542039237.647886,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.229337,1542039237.664546,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.229337,1542039237.681294,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.262937,1542039237.698129,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.262937,1542039237.714758,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.296537000002,1542039237.731502,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.296537000002,1542039237.748341,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.330137,1542039237.765007,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.330137,1542039237.781761,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.363737,1542039237.798595,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.363737,1542039237.815225,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.397337000002,1542039237.831974,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.397337000002,1542039237.848817,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.439337,1542039237.865441,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.439337,1542039237.882199,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.464537,1542039237.89902,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.464537,1542039237.9156618,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.498137,1542039237.9324179,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.498137,1542039237.949315,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.531737,1542039237.965937,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.531737,1542039237.982675,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.565337,1542039237.999541,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.565337,1542039238.016144,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.598937,1542039238.032921,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.598937,1542039238.049789,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.632537,1542039238.066391,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.632537,1542039238.083125,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.666137,1542039238.100007,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.666137,1542039238.116576,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.699737,1542039238.133329,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.699737,1542039238.150158,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.733337,1542039238.166799,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.733337,1542039238.183527,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.766937,1542039238.200383,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.766937,1542039238.216976,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.800537,1542039238.23371,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.800537,1542039238.250556,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.834137,1542039238.2672029,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.834137,1542039238.283937,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.859337,1542039238.300771,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.859337,1542039238.317415,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.901337,1542039238.334171,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
108,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.901337,1542039238.350993,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.934937,1542039238.3676538,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.934937,1542039238.384392,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.968537,1542039238.4012651,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16721.968537,1542039238.417852,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16722.002137,1542039238.434587,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16722.002137,1542039238.4514189,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16722.035737000002,1542039238.4680538,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16722.035737000002,1542039238.485639,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16722.069337,1542039238.502486,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16722.069337,1542039238.519098,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16722.102937,1542039238.535834,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16722.102937,1542039238.552727,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16722.136537000002,1542039238.569339,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16722.136537000002,1542039238.586106,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16722.170137,1542039238.602946,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16722.170137,1542039238.619578,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16722.203737,1542039238.636332,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16722.203737,1542039238.653251,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
127,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16722.237337,1542039238.669816,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16722.237337,1542039238.686575,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
129,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16722.270937,1542039238.7034268,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16722.270937,1542039238.720055,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16722.304537,1542039238.736764,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16722.304537,1542039238.7536461,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16722.338137,1542039238.770258,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
134,0.0,0.0,0.0,0.0,0.0,0.0,FL,BL,0.0,0.0,0.0,0.0,0.0,0.0,16722.338137,1542039238.787003,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0
